TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target
256.66,2023-07-17 17:08:03,0,33,2,54.0,2,137.0,1.0,1794.5,2024-11-04 08:06:55,2
166.55,2023-07-13 17:51:44,0,15,1,59.0,0,99.0,1.0,12970.21,2024-11-04 08:09:36,3
276.26,2023-02-13 17:04:50,1,21,1,56.0,0,143.0,1.0,120.89,2024-11-04 08:11:47,2
35.46,2023-07-18 16:38:11,1,16,0,67.0,0,164.0,1.0,5692.31,2024-11-04 08:10:12,2
38.14,2023-04-07 16:16:00,1,32,1,50.0,1,165.0,1.0,9879.87,2024-11-04 08:07:16,3
506.26,2023-12-18 18:26:07,0,3,0,64.0,2,86.0,1.0,6266.65,2024-11-04 08:11:53,2
736.32,2023-04-12 17:06:06,1,16,2,31.0,0,28.0,1.0,14268.95,2024-11-04 08:10:23,3
389.43,2023-11-27 18:01:47,0,2,0,52.0,1,151.0,1.0,6449.83,2024-11-04 08:10:57,1
25.58,2023-11-16 16:33:22,1,29,0,60.0,1,166.0,1.0,6741.41,2024-11-04 08:06:29,1
446.1,2023-09-19 17:45:19,1,39,0,25.0,3,243.0,1.0,1008.44,2024-11-04 08:08:30,0
147.74,2023-09-05 16:52:06,1,33,1,23.0,3,15.0,1.0,1711.78,2024-11-04 08:12:18,0
1228.81,2023-02-20 16:36:36,1,37,0,26.0,3,254.0,1.0,1821.0,2024-11-04 08:09:05,0
46.23,2023-05-29 17:45:26,1,14,2,77.0,2,282.0,1.0,5107.75,2024-11-04 08:09:46,1
265.37,2023-05-26 17:56:17,1,42,1,33.0,1,77.0,1.0,5229.95,2024-11-04 08:09:20,0
342.57,2023-02-03 17:10:00,1,4,2,20.0,3,91.0,1.0,339.16,2024-11-04 08:09:51,0
417.26,2023-02-27 17:01:24,0,27,2,32.0,0,45.0,1.0,10442.48,2024-11-04 08:11:53,3
33.63,2023-11-03 16:50:08,1,8,2,63.0,2,76.0,1.0,4324.4,2024-11-04 08:10:52,2
64.58,2023-12-04 18:06:30,1,12,1,55.0,2,173.0,1.0,6292.29,2024-11-04 08:11:27,1
23.23,2023-04-20 16:34:59,0,24,1,21.0,3,122.0,1.0,269.01,2024-11-04 08:09:54,0
211.36,2023-08-07 16:15:05,0,17,0,78.0,2,112.0,1.0,4734.110000000001,2024-11-04 08:07:59,2
278.88,2023-09-29 16:53:14,1,18,1,64.0,0,179.0,2.0,1334.09,2024-11-04 08:09:44,2
285.49,2023-08-11 18:42:10,0,5,1,53.0,0,109.0,1.0,6366.84,2024-11-04 08:12:14,2
71.87,2023-01-16 18:03:02,1,26,0,22.0,3,258.0,1.0,1839.1,2024-11-04 08:12:07,0
308.8,2023-12-26 16:08:51,1,3,0,53.0,2,41.0,1.0,3966.54,2024-11-04 08:09:59,2
135.35,2023-07-28 18:42:51,1,15,1,45.0,1,82.0,1.0,9983.36,2024-11-04 08:07:24,3
288.43,2023-05-08 16:37:53,1,31,1,66.0,2,72.0,1.0,4577.09,2024-11-04 08:09:00,2
147.46,2023-10-12 16:58:25,0,0,2,65.0,0,205.0,1.0,7458.03,2024-11-04 08:11:31,1
214.15,2023-10-30 17:07:54,1,13,1,32.0,1,217.0,1.0,6397.29,2024-11-04 08:10:59,1
71.34,2023-08-28 16:00:00,1,24,2,49.0,1,144.0,3.0,6345.03,2024-11-04 08:09:43,1
170.36,2023-03-27 16:56:29,1,16,0,30.0,0,118.0,1.0,6034.73,2024-11-04 08:09:24,0
965.66,2023-12-18 17:22:16,1,33,0,53.0,1,32.0,1.0,765.81,2024-11-04 08:08:58,2
736.53,2023-05-10 17:05:08,1,30,0,55.0,1,120.0,1.0,9826.26,2024-11-04 08:09:38,3
213.42,2023-07-27 17:30:14,1,8,0,45.0,1,17.0,1.0,3736.38,2024-11-04 08:11:26,2
94.09,2023-09-12 16:32:09,1,24,1,27.0,3,203.0,1.0,646.85,2024-11-04 08:10:29,0
91.23,2023-05-15 16:13:54,1,4,0,72.0,2,86.0,1.0,6385.12,2024-11-04 08:08:29,2
263.92,2023-07-26 17:56:54,0,36,1,57.0,2,233.0,1.0,4161.71,2024-11-04 08:10:43,1
77.5,2023-05-23 16:44:55,0,13,2,51.0,0,201.0,1.0,11079.77,2024-11-04 08:08:15,1
3.65,2023-02-13 17:48:36,1,24,2,69.0,0,146.0,1.0,10017.11,2024-11-04 08:11:01,2
43.88,2023-11-13 17:43:37,0,39,2,26.0,3,251.0,1.0,1644.09,2024-11-04 08:08:21,0
211.36,2023-04-28 16:32:10,1,12,0,28.0,3,132.0,1.0,387.65,2024-11-04 08:07:44,0
224.79,2023-08-22 16:34:34,1,4,2,18.0,3,129.0,1.0,528.38,2024-11-04 08:10:25,0
64.3,2023-09-04 17:36:40,1,21,0,55.0,2,67.0,1.0,7530.3,2024-11-04 08:11:58,3
111.79,2023-12-26 17:40:23,1,17,2,62.0,0,49.0,1.0,10887.59,2024-11-04 08:11:34,3
927.16,2023-03-20 16:48:00,1,37,0,59.0,2,153.0,1.0,7104.61,2024-11-04 08:10:20,2
613.7,2023-02-22 17:33:56,0,13,1,61.0,2,37.0,1.0,7307.11,2024-11-04 08:10:53,2
26.07,2023-03-16 17:00:29,1,3,1,20.0,3,19.0,3.0,349.98,2024-11-04 08:10:16,0
170.45,2023-01-05 16:56:49,1,37,1,60.0,1,199.0,1.0,2284.41,2024-11-04 08:09:17,1
344.27,2023-09-19 17:23:14,1,35,1,22.0,3,123.0,1.0,1918.36,2024-11-04 08:09:37,0
872.72,2023-04-24 16:47:17,1,42,2,22.0,3,288.0,1.0,503.01,2024-11-04 08:10:49,0
292.95,2023-02-16 16:23:11,1,22,1,37.0,1,56.0,1.0,1216.91,2024-11-04 08:11:13,0
28.44,2023-08-31 17:43:38,1,14,0,18.0,3,243.0,1.0,1071.04,2024-11-04 08:09:03,0
209.02,2023-03-03 17:08:36,1,12,0,21.0,3,74.0,1.0,187.9,2024-11-04 08:11:19,0
20.05,2023-11-29 17:43:51,1,6,0,72.0,2,171.0,1.0,7145.67,2024-11-04 08:08:00,2
175.02,2023-04-10 16:23:53,1,31,2,28.0,3,71.0,1.0,1493.88,2024-11-04 08:09:21,0
89.5,2023-08-21 16:22:06,0,21,1,41.0,1,134.0,1.0,8658.95,2024-11-04 08:09:01,3
69.96,2023-10-16 17:43:00,1,3,1,28.0,3,31.0,1.0,164.12,2024-11-04 08:08:13,0
146.51,2023-01-25 17:12:17,1,0,0,53.0,1,112.0,1.0,7089.9,2024-11-04 08:10:39,2
376.78,2023-08-14 17:25:14,0,26,2,21.0,3,88.0,1.0,841.65,2024-11-04 08:07:49,0
148.54,2023-12-22 16:25:16,0,8,1,71.0,2,107.0,1.0,5677.05,2024-11-04 08:11:52,2
388.77,2023-12-11 16:57:08,0,17,2,26.0,3,30.0,1.0,1658.49,2024-11-04 08:11:05,0
100.38,2023-11-27 17:51:15,1,39,1,63.0,0,49.0,1.0,10171.68,2024-11-04 08:09:18,3
137.23,2023-04-07 16:50:22,1,14,1,64.0,0,63.0,1.0,13847.99,2024-11-04 08:08:41,3
870.3,2023-08-28 17:56:39,1,38,0,51.0,2,229.0,1.0,3688.98,2024-11-04 08:08:54,1
458.94,2023-07-18 18:06:23,1,11,1,52.0,1,180.0,1.0,5619.95,2024-11-04 08:08:35,1
327.35,2023-09-25 18:48:58,0,22,1,20.0,3,175.0,1.0,342.08,2024-11-04 08:11:19,0
757.15,2023-01-17 16:53:08,1,33,2,53.0,1,38.0,1.0,4702.86,2024-11-04 08:08:06,2
5.64,2023-03-08 16:57:30,1,4,2,45.0,0,47.0,1.0,12703.24,2024-11-04 08:11:10,3
47.23,2023-08-03 18:18:56,0,22,2,73.0,2,160.0,1.0,6659.81,2024-11-04 08:11:07,2
239.41,2023-11-01 17:23:46,0,13,2,42.0,0,248.0,1.0,7860.65,2024-11-04 08:07:19,1
7.48,2023-07-03 16:46:20,1,35,0,55.0,1,29.0,1.0,4734.110000000001,2024-11-04 08:12:21,2
170.97,2023-05-01 17:04:30,1,26,1,26.0,3,292.0,1.0,1265.27,2024-11-04 08:07:51,1
262.43,2023-06-13 17:26:54,0,36,2,37.0,0,274.0,5.0,12841.01,2024-11-04 08:07:46,1
659.15,2023-01-31 16:02:23,1,4,0,22.0,3,204.0,1.0,1241.59,2024-11-04 08:06:24,0
31.53,2023-12-20 17:15:14,1,18,2,25.0,3,283.0,1.0,874.93,2024-11-04 08:06:33,1
111.66,2023-06-07 18:18:32,0,13,2,48.0,1,140.0,1.0,5716.72,2024-11-04 08:07:36,1
250.01,2023-11-06 16:28:15,1,18,0,62.0,2,88.0,1.0,1541.48,2024-11-04 08:12:10,2
554.15,2023-04-18 17:17:37,1,33,0,49.0,0,108.0,1.0,14817.22,2024-11-04 08:12:11,3
598.66,2023-01-10 16:51:44,1,5,1,32.0,1,222.0,1.0,2587.11,2024-11-04 08:11:41,1
28.38,2023-05-18 16:24:16,1,34,1,55.0,0,98.0,1.0,173.7,2024-11-04 08:08:56,2
16.8,2023-11-27 17:01:48,1,36,0,49.0,0,94.0,1.0,11847.07,2024-11-04 08:09:51,3
896.79,2023-11-06 16:35:59,1,9,2,33.0,0,168.0,1.0,11146.74,2024-11-04 08:06:45,3
159.0,2023-03-06 18:04:32,1,19,0,49.0,1,38.0,1.0,369.79,2024-11-04 08:08:35,2
56.31,2023-09-27 17:54:16,0,15,2,75.0,2,195.0,1.0,6396.08,2024-11-04 08:08:12,1
203.99,2023-01-20 16:34:35,1,30,2,52.0,2,215.0,1.0,4840.31,2024-11-04 08:09:52,1
50.99,2023-10-31 16:45:07,1,11,1,29.0,0,76.0,1.0,1334.6,2024-11-04 08:10:00,0
101.28,2023-08-23 18:19:06,0,6,2,32.0,1,75.0,1.0,2774.35,2024-11-04 08:06:44,0
299.92,2023-10-09 18:41:21,1,10,0,27.0,3,122.0,1.0,1368.0,2024-11-04 08:08:59,0
77.54,2023-02-01 17:12:47,1,31,2,67.0,2,73.0,1.0,4536.38,2024-11-04 08:10:22,2
18.35,2023-09-18 16:40:59,1,26,1,21.0,3,78.0,1.0,1293.39,2024-11-04 08:10:06,0
732.53,2023-05-22 16:54:00,0,38,0,26.0,3,116.0,1.0,441.54,2024-11-04 08:12:14,0
65.11,2023-09-07 16:47:49,1,26,0,34.0,1,150.0,1.0,8485.14,2024-11-04 08:08:55,3
67.07,2023-06-05 16:24:41,0,20,0,24.0,3,56.0,1.0,999.62,2024-11-04 08:10:33,0
137.48,2023-11-27 17:34:33,1,39,1,55.0,0,47.0,1.0,14273.42,2024-11-04 08:08:46,3
398.36,2023-06-27 16:52:00,1,8,0,22.0,3,56.0,1.0,1863.7,2024-11-04 08:09:08,0
469.46,2023-11-08 18:24:56,1,27,0,20.0,3,149.0,1.0,8640.56,2024-11-04 08:09:58,3
37.58,2023-04-17 18:22:37,1,16,0,57.0,0,182.0,1.0,259.44,2024-11-04 08:12:14,2
160.24,2023-08-08 17:06:41,1,42,0,31.0,1,15.0,1.0,5526.97,2024-11-04 08:09:07,0
315.39,2023-05-26 16:52:33,0,27,1,23.0,3,93.0,1.0,929.6,2024-11-04 08:08:08,0
434.17,2023-01-05 16:40:09,1,1,0,21.0,3,148.0,5.0,5335.44,2024-11-04 08:09:50,0
165.91,2023-03-15 17:40:16,1,17,0,26.0,3,84.0,1.0,587.12,2024-11-04 08:09:22,0
211.36,2023-09-14 17:08:40,1,37,1,47.0,1,194.0,1.0,4760.34,2024-11-04 08:11:24,1
241.45,2023-07-24 16:02:33,1,32,2,26.0,3,158.0,1.0,1594.04,2024-11-04 08:08:42,0
23.24,2023-04-13 16:41:41,1,16,1,68.0,0,129.0,1.0,13777.79,2024-11-04 08:10:55,3
70.88,2023-12-04 16:18:39,0,29,1,74.0,2,176.0,1.0,1794.65,2024-11-04 08:06:26,2
1143.67,,1,1,2,66.0,2,111.0,1.0,7677.76,2024-11-04 08:10:41,2
314.52,2023-03-20 17:21:43,1,22,0,80.0,2,229.0,1.0,7071.32,2024-11-04 08:06:44,1
181.81,2023-05-29 16:09:59,0,2,2,78.0,2,122.0,1.0,7525.73,2024-11-04 08:09:04,2
854.64,2023-11-07 18:57:13,1,13,1,56.0,2,118.0,1.0,2989.25,2024-11-04 08:08:54,2
261.19,2023-01-12 17:12:22,1,28,0,64.0,2,52.0,1.0,7620.6,2024-11-04 08:09:48,2
220.68,2023-10-09 18:23:25,0,33,2,71.0,2,217.0,1.0,5549.2,2024-11-04 08:07:05,1
11.86,2023-09-05 16:43:36,1,34,1,31.0,1,129.0,1.0,6782.61,2024-11-04 08:08:52,3
122.65,2023-08-17 16:26:57,1,8,2,28.0,3,41.0,1.0,1968.51,2024-11-04 08:06:57,0
395.16,2023-07-24 16:14:05,1,25,2,56.0,2,17.0,1.0,5340.73,2024-11-04 08:11:15,2
704.69,2023-07-18 17:22:49,1,19,2,51.0,2,150.0,1.0,3267.84,2024-11-04 08:10:51,2
369.89,2023-10-18 16:44:36,1,35,0,69.0,2,69.0,1.0,6941.47,2024-11-04 08:11:27,2
10.92,2023-10-20 17:48:44,1,17,0,67.0,2,268.0,1.0,7567.2,2024-11-04 08:08:28,1
199.14,2023-08-02 17:32:29,1,39,1,31.0,1,36.0,1.0,7001.25,2024-11-04 08:10:52,3
109.43,2023-01-11 18:07:25,1,10,1,70.0,2,140.0,1.0,1983.65,2024-11-04 08:09:49,2
304.15,2023-11-28 16:09:34,1,1,1,20.0,3,40.0,1.0,686.91,2024-11-04 08:10:17,0
620.54,2023-03-27 16:26:46,0,29,1,28.0,3,98.0,1.0,213.36,2024-11-04 08:07:26,0
757.79,2023-01-02 16:30:09,1,5,2,22.0,3,117.0,1.0,1443.02,2024-11-04 08:08:27,0
122.81,2023-10-24 16:12:19,1,38,1,52.0,0,12.0,1.0,8450.84,2024-11-04 08:09:37,3
96.25,2023-07-27 16:01:41,1,15,2,61.0,2,171.0,1.0,7996.7,2024-11-04 08:06:36,1
1431.33,2023-01-17 17:50:51,1,5,0,30.0,0,49.0,1.0,5567.98,2024-11-04 08:09:18,0
142.55,2023-05-16 16:45:46,1,18,2,67.0,0,97.0,1.0,1262.68,2024-11-04 08:07:26,2
35.94,2023-05-08 16:22:52,0,14,1,23.0,3,141.0,1.0,1697.28,2024-11-04 08:09:24,0
24.86,2023-02-13 16:53:36,1,17,1,58.0,1,292.0,1.0,2591.65,2024-11-04 08:12:04,1
103.08,2023-11-14 16:09:22,1,37,2,60.0,0,109.0,1.0,12002.16,2024-11-04 08:10:18,3
116.27,2023-11-28 18:04:26,1,32,2,57.0,1,94.0,1.0,8726.92,2024-11-04 08:11:49,3
363.84,2023-10-19 17:41:40,1,8,2,73.0,2,118.0,3.0,5415.64,2024-11-04 08:09:37,2
34.74,2023-04-28 16:03:41,0,32,2,45.0,2,72.0,1.0,3736.57,2024-11-04 08:12:14,2
64.01,2023-10-30 18:14:15,0,30,1,19.0,3,240.0,1.0,1225.69,,0
108.75,2023-10-17 16:09:20,1,15,0,50.0,0,23.0,4.0,14829.85,2024-11-04 08:10:18,3
50.9,2023-04-24 16:14:34,0,17,2,28.0,3,150.0,1.0,1277.7,2024-11-04 08:06:36,0
206.84,2023-09-13 18:47:47,1,30,1,20.0,3,154.0,1.0,454.66,2024-11-04 08:10:50,0
37.4,,1,33,0,20.0,3,84.0,1.0,1519.51,2024-11-04 08:12:08,0
154.21,2023-01-02 16:01:26,1,24,2,46.0,1,75.0,1.0,8045.77,2024-11-04 08:10:33,3
199.37,2023-06-29 17:39:21,1,6,2,24.0,3,79.0,1.0,1331.3,2024-11-04 08:08:44,0
410.49,2023-07-25 16:47:16,0,1,1,25.0,3,112.0,1.0,1843.57,2024-11-04 08:10:38,0
1360.01,2023-09-25 16:51:23,0,31,1,67.0,2,218.0,1.0,6601.5,2024-11-04 08:11:58,1
18.23,2023-03-22 17:31:23,1,26,0,56.0,1,28.0,1.0,8422.2,2024-11-04 08:11:20,3
398.7,2023-08-28 16:02:11,1,0,0,47.0,0,276.0,1.0,7987.74,2024-11-04 08:09:04,1
122.14,2023-02-20 16:20:28,1,29,2,22.0,3,112.0,1.0,327.68,2024-11-04 08:08:04,0
378.2,2023-01-09 17:12:40,1,23,1,40.0,1,167.0,1.0,7372.81,2024-11-04 08:11:02,1
124.74,2023-11-27 16:33:20,1,20,0,49.0,1,33.0,1.0,2987.97,2024-11-04 08:08:17,2
17.1,2023-12-25 16:56:06,1,0,0,53.0,2,101.0,1.0,1619.54,2024-11-04 08:11:05,2
287.05,2023-04-14 16:00:51,1,25,0,22.0,3,212.0,1.0,1204.65,2024-11-04 08:10:59,0
874.72,2023-03-03 16:21:27,1,37,2,28.0,1,173.0,1.0,4630.58,2024-11-04 08:08:17,0
1762.28,2023-10-06 16:05:34,1,22,0,24.0,3,150.0,1.0,1380.34,2024-11-04 08:10:42,0
40.12,2023-04-19 17:03:11,0,9,0,36.0,0,269.0,1.0,14304.38,2024-11-04 08:10:40,1
125.0,2023-06-05 16:19:55,0,16,2,49.0,1,177.0,1.0,3215.76,2024-11-04 08:11:36,1
348.44,2023-11-06 17:58:34,1,3,2,24.0,3,147.0,1.0,1022.94,2024-11-04 08:09:55,0
128.4,2023-03-20 17:17:27,1,40,0,69.0,2,31.0,1.0,2610.64,2024-11-04 08:11:44,2
320.93,2023-06-22 16:05:35,1,1,2,55.0,1,178.0,1.0,9451.66,2024-11-04 08:10:27,1
1.41,2023-06-07 17:02:33,1,34,0,53.0,2,278.0,1.0,1244.17,2024-11-04 08:12:04,1
50.52,2023-04-06 16:03:23,1,20,1,54.0,0,293.0,1.0,12815.24,2024-11-04 08:06:58,1
383.95,2023-09-20 17:57:15,0,36,2,31.0,1,143.0,1.0,9933.56,2024-11-04 08:07:55,3
12.94,2023-08-28 17:08:41,1,14,1,23.0,3,158.0,1.0,921.23,2024-11-04 08:10:32,0
329.75,2023-12-25 17:31:53,1,34,2,56.0,2,211.0,1.0,6009.43,2024-11-04 08:09:57,1
981.76,2023-09-25 16:23:57,1,25,2,45.0,0,234.0,1.0,602.36,2024-11-04 08:06:45,1
40.79,2023-11-17 16:40:09,1,25,0,18.0,3,80.0,1.0,1769.33,2024-11-04 08:11:29,0
99.25,2023-06-26 16:53:58,0,31,2,63.0,2,93.0,1.0,2570.34,2024-11-04 08:07:33,2
150.6,2023-04-17 17:43:23,1,24,0,69.0,2,59.0,1.0,3240.14,2024-11-04 08:07:30,2
29.5,2023-07-20 18:26:11,1,35,2,73.0,2,129.0,1.0,1229.32,2024-11-04 08:09:30,2
54.34,2023-12-25 18:03:33,1,0,0,65.0,0,46.0,1.0,8019.89,2024-11-04 08:11:47,2
18.25,2023-08-16 16:41:21,1,18,0,53.0,0,18.0,1.0,14328.29,2024-11-04 08:08:43,3
633.87,2023-12-08 16:06:14,1,18,2,27.0,3,175.0,1.0,330.16,2024-11-04 08:09:58,0
81.15,2023-02-17 16:28:12,1,24,0,19.0,3,114.0,1.0,1595.26,2024-11-04 08:09:07,0
83.95,2023-06-14 16:16:25,1,27,2,75.0,2,170.0,1.0,7413.18,2024-11-04 08:06:37,2
410.4,2023-05-19 16:00:10,0,41,0,61.0,2,78.0,1.0,2563.91,2024-11-04 08:09:34,2
172.68,2023-02-20 16:07:41,1,3,0,33.0,0,17.0,1.0,10724.95,2024-11-04 08:07:49,3
139.88,2023-01-23 16:05:26,1,7,0,34.0,1,162.0,1.0,2969.71,2024-11-04 08:07:25,0
165.55,2023-10-02 18:21:39,1,9,1,28.0,3,115.0,1.0,761.78,2024-11-04 08:08:55,0
53.79,2023-12-05 16:01:44,0,30,0,54.0,1,137.0,3.0,6229.36,2024-11-04 08:07:47,2
285.69,2023-12-06 18:15:42,1,24,0,63.0,2,35.0,1.0,2552.54,2024-11-04 08:07:59,2
532.4,2023-08-24 16:46:58,1,17,0,22.0,3,149.0,1.0,1033.73,2024-11-04 08:09:47,0
293.85,2023-08-10 16:23:08,1,5,2,25.0,3,144.0,1.0,1919.97,2024-11-04 08:09:31,0
27.94,2023-11-03 18:44:38,1,1,1,79.0,2,120.0,1.0,1893.44,2024-11-04 08:08:30,2
270.36,2023-03-03 16:57:11,1,28,0,25.0,3,37.0,1.0,1783.04,2024-11-04 08:07:51,0
112.66,2023-09-18 16:28:56,1,30,2,29.0,1,176.0,3.0,852.98,2024-11-04 08:07:58,0
506.03,2023-07-12 16:14:08,1,11,1,21.0,3,21.0,1.0,1123.89,2024-11-04 08:09:26,0
206.95,2023-08-03 16:19:27,1,39,1,22.0,3,31.0,1.0,1817.65,2024-11-04 08:07:36,0
350.96,2023-06-08 16:26:48,1,40,0,63.0,2,167.0,1.0,5463.94,2024-11-04 08:08:03,2
261.63,2023-05-29 18:27:43,1,6,1,20.0,3,150.0,1.0,477.03,2024-11-04 08:09:33,0
46.12,2023-06-05 17:28:06,1,14,1,59.0,0,30.0,1.0,8874.01,2024-11-04 08:08:32,3
27.25,2023-03-20 16:02:51,0,18,1,63.0,2,92.0,1.0,5365.2,2024-11-04 08:09:28,2
1353.93,2023-11-15 17:32:11,1,12,1,26.0,1,171.0,1.0,7858.41,2024-11-04 08:08:50,3
331.66,2023-09-11 17:52:59,1,19,0,76.0,2,145.0,1.0,7216.3,2024-11-04 08:08:23,2
667.95,2023-07-27 17:51:27,0,28,0,62.0,0,253.0,1.0,13558.56,2024-11-04 08:08:19,1
49.84,2023-10-13 16:05:10,1,6,0,49.0,0,146.0,1.0,7872.04,2024-11-04 08:07:16,3
556.04,2023-07-10 16:41:50,1,10,0,72.0,2,27.0,1.0,5200.04,2024-11-04 08:07:38,2
88.06,2023-10-27 17:53:06,0,33,2,18.0,3,288.0,1.0,1779.85,2024-11-04 08:09:03,1
745.95,2023-12-15 16:38:43,1,22,0,58.0,0,127.0,1.0,13264.14,,3
67.25,2023-07-03 16:38:45,1,24,2,19.0,3,157.0,1.0,467.4,2024-11-04 08:11:37,0
93.63,2023-08-21 18:11:41,1,27,0,29.0,1,141.0,1.0,9873.62,2024-11-04 08:09:57,3
74.11,2023-07-18 16:05:40,1,38,1,22.0,3,49.0,1.0,1257.9,2024-11-04 08:09:02,0
41.13,2023-03-27 17:53:15,0,30,1,77.0,2,58.0,1.0,6067.54,2024-11-04 08:10:03,2
192.02,2023-12-19 16:11:38,0,16,2,79.0,2,154.0,1.0,5169.07,2024-11-04 08:09:02,2
291.27,2023-06-19 17:58:54,1,11,1,77.0,2,121.0,1.0,6878.86,2024-11-04 08:10:16,2
296.46,2023-11-09 16:11:59,1,9,1,23.0,3,136.0,1.0,558.99,2024-11-04 08:08:19,0
341.84,2023-06-23 16:10:12,0,12,1,27.0,3,89.0,1.0,1400.04,2024-11-04 08:07:42,0
98.41,2023-06-12 17:09:42,1,34,2,27.0,3,48.0,1.0,912.71,2024-11-04 08:08:45,0
109.28,2023-06-09 16:20:12,1,36,2,36.0,1,112.0,4.0,6338.35,2024-11-04 08:07:21,3
27.51,2023-09-20 18:16:03,0,8,2,40.0,0,103.0,1.0,13645.63,2024-11-04 08:06:27,3
12.18,2023-04-20 18:50:39,1,27,1,76.0,2,77.0,1.0,4909.24,2024-11-04 08:07:37,2
207.71,2023-11-16 17:48:55,0,18,2,25.0,3,63.0,1.0,570.1,2024-11-04 08:10:55,0
25.77,2023-07-17 17:15:21,0,36,2,45.0,0,277.0,1.0,11749.77,2024-11-04 08:10:33,1
127.57,2023-02-27 17:17:05,1,26,0,52.0,2,75.0,1.0,6118.2,2024-11-04 08:10:45,2
392.05,2023-06-19 16:32:01,1,10,0,60.0,1,172.0,1.0,4383.69,2024-11-04 08:06:25,2
521.01,2023-10-13 17:54:57,0,39,1,41.0,1,73.0,1.0,4004.55,2024-11-04 08:07:07,0
849.76,2023-08-16 16:28:30,1,39,0,25.0,3,269.0,1.0,373.88,2024-11-04 08:07:50,0
172.5,2023-11-14 16:23:09,1,8,2,68.0,0,31.0,1.0,6851.16,2024-11-04 08:11:14,2
265.44,2023-01-17 16:41:18,1,35,0,30.0,1,169.0,1.0,9700.77,2024-11-04 08:09:38,3
152.34,2023-10-12 17:10:20,1,29,1,55.0,0,115.0,1.0,6853.51,2024-11-04 08:08:11,2
21.13,2023-04-25 16:11:22,1,9,1,28.0,3,153.0,1.0,948.7,2024-11-04 08:10:17,0
111.55,2023-12-28 16:27:12,1,10,0,46.0,0,101.0,1.0,12221.17,2024-11-04 08:08:09,3
321.82,2023-07-14 16:20:55,0,33,1,32.0,1,43.0,1.0,6500.5,2024-11-04 08:08:22,3
1294.81,2023-12-11 16:53:08,0,42,1,45.0,1,279.0,1.0,9927.75,2024-11-04 08:11:44,1
148.77,2023-03-30 18:20:58,1,38,1,67.0,2,175.0,1.0,2138.42,2024-11-04 08:11:51,2
14.08,2023-02-06 18:18:26,1,13,1,57.0,2,154.0,1.0,3908.65,2024-11-04 08:08:27,2
1283.97,2023-08-09 17:32:04,1,7,0,45.0,0,121.0,1.0,11041.9,2024-11-04 08:07:52,3
566.33,2023-08-07 16:39:52,0,5,0,24.0,3,66.0,1.0,379.82,2024-11-04 08:07:18,0
206.51,2023-12-18 17:09:29,1,16,0,51.0,2,275.0,1.0,3921.74,2024-11-04 08:07:22,1
180.94,2023-07-24 16:41:18,1,33,1,75.0,2,57.0,1.0,7659.99,2024-11-04 08:10:34,2
77.9,2023-12-25 17:42:00,1,42,1,21.0,3,128.0,1.0,664.72,2024-11-04 08:08:41,0
318.92,2023-05-19 18:54:32,0,42,1,21.0,3,60.0,1.0,1167.25,2024-11-04 08:09:03,0
583.3,2023-02-03 16:30:45,0,26,2,59.0,1,142.0,1.0,5896.01,2024-11-04 08:11:17,2
100.68,2023-01-12 16:44:29,1,22,2,63.0,2,139.0,1.0,1123.75,2024-11-04 08:12:10,2
589.64,2023-09-21 16:05:38,1,5,2,62.0,2,210.0,1.0,2039.4,2024-11-04 08:11:53,1
225.93,2023-03-13 17:57:47,0,29,1,25.0,3,199.0,1.0,1864.27,2024-11-04 08:08:39,0
651.55,2023-03-10 17:34:34,1,31,2,72.0,2,82.0,1.0,2325.78,2024-11-04 08:09:47,2
80.97,2023-01-09 17:27:58,1,39,2,38.0,0,157.0,1.0,5926.31,2024-11-04 08:09:06,1
191.89,2023-06-27 16:37:04,1,35,1,25.0,3,14.0,1.0,399.57,2024-11-04 08:09:55,0
304.75,2023-02-27 16:07:57,0,2,1,78.0,2,125.0,1.0,1916.34,2024-11-04 08:07:01,2
201.53,2023-11-06 16:31:43,1,40,2,68.0,2,287.0,1.0,2732.86,2024-11-04 08:12:21,1
8.45,2023-02-10 17:45:34,1,30,0,22.0,3,141.0,1.0,1115.3,2024-11-04 08:07:47,0
435.98,2023-10-12 16:29:09,1,23,1,30.0,1,105.0,1.0,7334.08,2024-11-04 08:11:05,3
743.24,2023-07-07 17:31:07,0,16,2,19.0,3,109.0,1.0,1024.19,2024-11-04 08:08:46,0
16.27,2023-02-13 17:58:45,1,1,0,57.0,0,44.0,1.0,10971.32,2024-11-04 08:09:04,3
290.86,2023-06-05 17:45:07,1,21,2,45.0,0,36.0,1.0,14631.88,2024-11-04 08:10:45,3
85.73,2023-03-01 16:09:58,1,41,0,41.0,0,266.0,1.0,14928.35,2024-11-04 08:08:37,1
555.71,2023-01-23 17:35:42,0,4,1,22.0,3,73.0,1.0,830.37,2024-11-04 08:08:24,0
40.03,2023-01-09 17:17:53,1,29,1,23.0,3,200.0,1.0,6408.8,2024-11-04 08:12:08,1
73.01,2023-10-18 18:26:25,0,25,2,25.0,3,62.0,1.0,1997.33,2024-11-04 08:10:12,0
346.12,2023-12-29 17:55:30,1,37,1,44.0,0,12.0,1.0,13084.27,2024-11-04 08:11:00,3
