Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight,Rings,Cluster,PCA1,PCA2
2,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9,0,0.04289331339914784,1.6216882938426327
0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8,0,0.5272223748989593,-1.7415176516370778
0,0.555,0.425,0.14,0.963,0.44,0.224,0.24,7,0,0.7940116721104351,-1.7730186659716174
0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9,0,1.0450412493043295,-1.7664017360335718
0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8,0,0.5760135562377919,-1.7928058473192103
2,0.575,0.45,0.155,0.948,0.429,0.206,0.259,7,0,1.018302604092562,1.6470300840520467
0,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8,0,0.7396335843188135,-1.7917386306124958
0,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8,0,1.0363041722075903,-1.7991068646733914
2,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7,0,1.3749357985624109,1.6721114513428228
0,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,9,1,1.7780139944425448,-1.7614976219626146
0,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9,0,1.49177079583148,-1.7663065988492421
0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11,0,1.512934895914691,-1.7846450366942133
0,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8,0,1.060397415396179,-1.7916873971796596
0,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8,1,1.8275588601231885,-1.739965790594794
2,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9,1,1.6757678858581397,1.680053570718588
2,0.61,0.48,0.15,1.1495,0.564,0.274,0.264,8,1,1.6920270741679921,1.681188909448978
0,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10,1,1.8034220655315336,-1.7784803772964635
0,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10,1,2.5378592696193296,-1.7477756048235076
2,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8,1,1.9046505469167978,1.6703020078755713
0,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,9,1,2.517362960296826,-1.7698851435807719
0,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10,1,2.1815521608601163,-1.7740707591416465
0,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9,1,2.229814201498738,-1.7259113711075555
2,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385,10,1,2.4788203349898428,1.7035071263446404
0,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,9,1,1.7966827346641439,-1.7901001630455016
0,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8,1,1.8621116043860508,-1.8054881738270558
0,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11,1,3.266456203781296,-1.7477465724924652
0,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9,1,1.8193283150769086,-1.7591791482038641
2,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8,1,2.3166301502139612,1.686827802500052
0,0.635,0.495,0.18,1.596,0.617,0.317,0.37,11,1,3.0755533383147275,-1.7391139915899785
0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11,1,2.7788851794743077,-1.778152084887091
2,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9,1,2.3490186647137,1.6744271976264335
2,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12,1,3.316519090834117,1.712356481428374
0,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,9,1,3.121957091736799,-1.7212319251167933
2,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9,1,3.988088467177503,1.7401371222255788
0,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13,1,5.058213003962875,-1.6973339495897695
2,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8,1,4.2646324827131235,1.7354055229018717
0,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10,1,4.36518803946578,-1.6751141560681448
2,0.695,0.525,0.175,1.742,0.696,0.389,0.505,12,1,4.242205985421135,1.7248168808497315
0,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13,1,4.923815689157472,-1.7223980814693887
0,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10,1,6.545018347917253,-1.6247703911424265
2,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12,1,6.636552665840191,1.8579725018014546
2,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10,1,6.751652369064902,1.8053169606031987
1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4,2,-5.616848674986601,-0.14919585907571398
1,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5,2,-4.086570527802742,-0.048522728559072574
1,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5,2,-4.89923417202664,-0.15320653831201475
1,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,6,2,-4.319867939029585,-0.15437569312641236
1,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6,2,-3.658836124364614,-0.16179542309331524
1,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6,2,-3.563238952644329,-0.16748421276367215
1,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8,2,-2.8400052046739845,-0.14111585432315152
1,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6,2,-2.7103156357900873,-0.16444852069250152
1,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,7,2,-2.732681185023793,-0.14727608923622026
1,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,7,2,-2.8194234303426815,-0.14588526551849643
1,0.44,0.34,0.1,0.407,0.209,0.0735,0.103,7,2,-2.5565499594751837,-0.13440750712850236
1,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7,2,-2.4569932183264207,-0.15084076385880857
1,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7,2,-2.5010670710503016,-0.15767041442431085
1,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,6,0,-1.3594913277057745,-0.10467555185077349
1,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7,2,-2.2037573777183774,-0.1364941717510495
1,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7,2,-2.4688248549110035,-0.15155876507677468
1,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,7,0,-1.327572360647154,-0.11027171463144213
1,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8,0,-1.0660790368510689,-0.11041774566015726
1,0.49,0.375,0.125,0.5445,0.279,0.115,0.13,8,0,-1.1442807903544936,-0.1044174540383892
2,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,8,0,-1.2361539448278642,1.6250411175706063
1,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7,0,-1.223557663164466,-0.11443776139727442
1,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8,0,-0.8385684204928193,-0.09975942648015236
2,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,9,0,-1.018929043418861,1.6170491183161266
2,0.505,0.4,0.135,0.723,0.377,0.149,0.178,7,0,-0.32947383154031273,1.6390813109811362
1,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8,0,-0.7079195188089941,-0.133272870995049
1,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8,0,-0.553636566335482,-0.10959576918212297
1,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,9,0,-0.8221788284832916,-0.10852385246763051
1,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9,0,-0.5784807693490597,-0.10349786022360881
0,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9,0,0.35118509594446895,-1.7832797628725745
2,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7,0,0.11762213568848502,1.632432996551983
2,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,7,0,-0.03406033867100882,1.6567386908401625
0,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9,0,0.16559898315397595,-1.7968802591575903
1,0.55,0.42,0.13,0.636,0.294,0.144,0.1755,8,0,-0.3683262769443031,-0.10352089959836193
0,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8,0,0.4345663587049528,-1.7791537410859761
1,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8,0,-0.27911857089562203,-0.10707279485855625
2,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,9,0,0.2022476486631633,1.636094356055853
0,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9,0,1.2044618401472873,-1.8116850248515763
2,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9,0,1.0619428533850606,1.6907736191443632
0,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,9,0,0.5482095624677527,-1.8094368586194356
0,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8,0,0.9920662875591955,-1.7931924331804974
2,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8,0,0.49824124280966503,1.6504571848986798
0,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7,0,0.9949275804828251,-1.7775825094157236
0,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8,0,0.08140996523497063,-1.824841328620997
2,0.59,0.47,0.15,0.861,0.413,0.164,0.249,8,0,0.8221927944420191,1.6375064179640937
2,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9,0,1.1869305365054514,1.6741831580428248
0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8,0,1.470041600142955,-1.7831184252233683
0,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8,0,1.3408176570563939,-1.7559171789003207
2,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,9,1,1.6176304668955932,1.650779417566395
2,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,9,0,0.8799693419857785,1.6496223218063124
2,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10,1,4.917268294646949,1.7982264646599586
0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10,1,1.5657933751060304,-1.7854573572763806
0,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9,1,1.5961941365288912,-1.7775416521037988
2,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7,1,1.6073148829694341,1.716706413977972
0,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9,0,1.647974663169487,-1.7465001434105492
2,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10,1,1.8450300187476094,1.6421085551104366
2,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9,1,1.6987919551980009,1.6583987367045614
2,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10,1,1.5682628410623602,1.6599617184867994
2,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11,1,2.90651885745876,1.7061952813631596
0,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9,1,1.8336401016562223,-1.7805424955668023
2,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10,1,1.5384044732068665,1.6540893543652484
2,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11,1,2.3312661539722885,1.7003768465335942
2,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10,1,2.710850275031397,1.6932956786092366
2,0.63,0.465,0.15,1.027,0.537,0.188,0.176,8,0,1.1786725594068863,1.676909877689616
2,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9,1,2.3098791744194127,1.6604906821293448
2,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,9,1,1.9288086628558834,1.6911502210675071
0,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,9,1,2.8558558478121374,-1.7631829654744908
2,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,9,1,1.920305829034773,1.6835199345847092
2,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9,1,2.6244009225392095,1.6793206258204476
0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10,1,2.7518308820135435,-1.7584098210107608
2,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,9,1,2.7892695094659152,1.7257557107422743
0,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9,1,1.8426357837701328,-1.7690511502817938
2,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,10,1,3.032978936441753,1.7139297604097663
0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,9,1,2.817813888614546,-1.7480608200477559
2,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11,1,2.884763541093804,1.657356537701463
2,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13,1,3.8433867007736633,1.772283509003709
0,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,13,1,3.9679645964046935,-1.72751550927209
2,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,11,1,3.2197407207374895,1.7202245420341757
2,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11,1,3.6178003832339884,1.7245445901390077
2,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10,1,4.392328156886458,1.7674287983657326
2,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,13,1,3.90289941511387,1.6924055627940469
0,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11,1,4.511101354141493,-1.6879735808956893
2,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,9,1,4.941051285549352,1.7412409495552867
2,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,11,1,5.008012760287327,1.7783835992110428
0,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12,1,6.023240775234384,-1.6745416019001027
2,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11,1,6.514246634225352,1.8153356306003254
1,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3,2,-6.040963712050761,-0.13812786102733446
1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4,2,-5.778730756378671,-0.14757486181798385
1,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4,2,-5.3341906500392735,-0.15523436589664735
1,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5,2,-4.852767639371948,-0.1566305133158061
1,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6,2,-4.201005561912104,-0.15992461066638228
1,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6,2,-4.06459956255636,-0.15261131005880318
1,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6,2,-3.9571921238460384,-0.16658947246966108
1,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7,2,-4.008895177374521,-0.15634797124487124
1,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5,2,-4.048900472833156,-0.15938103754544955
1,0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,7,2,-3.7784019357122713,-0.159686194066592
1,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8,2,-2.9434225202646,-0.17440773765222667
1,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7,2,-3.6212828193545605,-0.16112720993403254
1,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,7,2,-2.873805359782372,-0.15651320414607353
1,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8,2,-3.605731764108666,-0.14981404700840822
1,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8,2,-3.095013651608432,-0.15181235035651416
1,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,7,2,-3.039607858051095,-0.1420124322272865
1,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7,2,-3.2175505006654124,-0.16492129270957578
1,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8,0,-1.0279592154205983,-0.03131076971429485
1,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,7,2,-3.2344014111750248,-0.16111785494310982
1,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6,2,-3.2699336542878132,-0.1474056333504554
1,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8,2,-3.072337234715339,-0.1581331675599569
1,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8,2,-2.8380503739502227,-0.16052392291602102
1,0.415,0.335,0.1,0.358,0.169,0.067,0.105,7,2,-2.7936765612466616,-0.1457076157940814
1,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8,2,-2.8203889736962853,-0.1657540224730527
1,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8,2,-2.6545888651752727,-0.14304903638039376
1,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7,2,-2.577843968957238,-0.15347908500450394
1,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9,2,-2.285519165504994,-0.14805513048850139
2,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8,2,-2.369123089893612,1.5805209997120324
1,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7,2,-2.716281769550132,-0.1463657716490922
1,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8,2,-2.1598210788389105,-0.1281434369494033
1,0.46,0.35,0.1,0.471,0.252,0.077,0.123,8,2,-2.245464319069515,-0.12233468413876637
1,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8,2,-2.3865536594574412,-0.14257481401294828
1,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,7,0,-1.4796097894099727,-0.09927771662992749
2,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11,0,-1.0797651735106137,1.6132306887817243
1,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,8,0,-1.1660629036541008,-0.11984170522362966
1,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8,0,-1.1056312155001526,-0.14107568903700463
1,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10,0,-1.0911090731366329,-0.10916394680957657
1,0.505,0.385,0.125,0.596,0.245,0.097,0.21,9,0,-0.9055573813101875,-0.11337250444048369
1,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9,0,-0.9878841008729986,-0.11654960417844827
1,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8,0,-0.21835118286561317,-0.07715188779888117
0,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,9,0,-0.8788612774125376,-1.8502409035152887
2,0.515,0.41,0.14,0.7355,0.3065,0.137,0.2,7,0,-0.306991409554068,1.617588633442103
1,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8,0,-1.1808488817547877,-0.10856225645181565
1,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8,0,-0.7411919087049598,-0.11686447546469635
0,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,10,0,-0.0786893078920504,-1.820593236369647
1,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8,0,-0.4234466574332173,-0.08960199759075053
1,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,9,0,-0.7811151818431011,-0.0928582133949072
2,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10,0,0.3046806665702153,1.6156071183429885
0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8,0,0.92021892421313,-1.797997007473398
1,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10,0,0.05712073123254198,-0.10757061441007001
1,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10,0,0.5218799101886354,-0.06616105901437402
1,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,9,0,0.66649947926414,-0.05458907970548364
1,0.55,0.425,0.135,0.656,0.257,0.17,0.203,10,0,-0.1782782915703675,-0.1136330148120116
1,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,9,0,0.8897767622913992,-0.05829959055484552
1,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11,0,0.0731226494389675,-0.11845549297153135
0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8,1,1.5233090362890496,-1.7706025535206724
1,0.56,0.44,0.14,0.825,0.402,0.139,0.245,10,0,0.37207815844567643,-0.0772028623211311
1,0.56,0.435,0.135,0.72,0.329,0.103,0.251,11,0,-0.027760152990534363,-0.09875094281313701
1,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11,0,0.5457144582709533,-0.09830793053604533
0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10,0,1.2545008172337115,-1.761971085233884
0,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9,0,0.9322838174603066,-1.7927095302701344
2,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10,1,1.835297471636156,1.667552463448598
0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,11,0,1.159693488974561,-1.7721621998970734
0,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9,0,0.6760715021026751,-1.8063008026464724
1,0.585,0.46,0.145,0.8465,0.339,0.167,0.295,10,0,0.73575656541993,-0.09560693432731399
2,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10,0,0.9852628009463539,1.6274216577953815
1,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,9,0,0.00046451863563776294,-0.11377410979132693
0,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8,0,0.6978281662439304,-1.782485626363
2,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,9,0,0.95270280189865,1.6539874580320375
2,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,10,0,1.1574798777596842,1.6625741297629435
2,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10,0,1.335517153269234,1.6730824090050025
2,0.6,0.48,0.09,1.05,0.457,0.2685,0.28,8,0,1.0779105059539287,1.6975186344827364
2,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,11,1,2.1532832632202434,1.6419834163113058
2,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9,0,0.7189896489321282,1.6468296535542626
2,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9,1,2.4365105209124542,1.675322081180693
2,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10,1,2.499425304140707,1.6991326229951589
0,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11,0,0.7268489048039014,-1.7908842086226684
0,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,10,0,1.3957449640668023,-1.7692751909622735
0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9,1,1.6098226078157056,-1.7425155402970371
0,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10,1,2.493491881118927,-1.769285586743142
2,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,10,1,1.5346071693053784,1.6740126032750957
2,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10,1,2.252227205209085,1.6637448024031007
2,0.63,0.505,0.175,1.221,0.555,0.252,0.34,12,1,2.2667248646845217,1.662893016187331
0,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10,0,1.6166656621901534,-1.782031879381126
2,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12,1,1.6462720005106808,1.6716947941552571
2,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10,1,2.8702550946087153,1.6378921196470473
2,0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,11,1,1.971249999447994,1.6710718522073145
2,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10,1,1.6541721896340478,1.6629867164683774
2,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10,1,2.0702342190144383,1.661074434301243
0,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11,1,2.447423015785139,-1.7772820308420456
2,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10,0,0.7228738056301468,1.7086793840478312
2,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,9,1,2.661961748203292,1.6972194978981412
2,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12,1,3.0980559198745268,1.6952216669751723
0,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,9,1,3.232953672498513,-1.7524841743734971
0,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11,1,3.4989046365320506,-1.7534593755194416
0,0.675,0.525,0.17,1.711,0.8365,0.352,0.475,9,1,4.169882714907618,-1.6771596864360407
2,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,13,1,4.639503291380872,1.727254943337315
0,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,9,1,4.86352835658575,-1.6961654497832703
2,0.71,0.565,0.2,1.601,0.706,0.321,0.45,11,1,4.170420385150451,1.6985704935387098
2,0.72,0.55,0.205,2.165,1.1055,0.525,0.404,10,1,5.998622832899488,1.832902729986399
2,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,9,1,6.762991068944128,1.8833707130096373
1,0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,5,2,-5.4811669837449575,-0.15021669329053985
1,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4,2,-5.233623419726648,-0.15283386933543244
1,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4,2,-5.081853414971145,-0.1503836964642306
1,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7,2,-4.197951800840873,-0.15581710902328857
1,0.325,0.24,0.075,0.1525,0.072,0.0645,0.043,6,2,-4.248751535541343,-0.1534008119920806
1,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,7,2,-4.317460693633523,-0.14672964672177358
1,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,8,2,-3.7594602509621047,-0.1516975880637487
1,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5,2,-3.7763111032210177,-0.1650098133947067
1,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675,6,2,-3.537395611963885,-0.1516828419301394
1,0.39,0.29,0.09,0.2625,0.117,0.054,0.077,7,2,-3.455433335437104,-0.15305969398293953
1,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7,2,-2.5885797559771793,-0.15159410296468032
1,0.455,0.35,0.105,0.4445,0.213,0.107,0.1115,7,2,-2.2334388962412315,-0.133945402605164
1,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,7,0,-1.4900779054611006,-0.10844940719797182
1,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,8,0,-1.0286476122135721,-0.09230026051238835
2,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9,0,-0.98525396002731,1.6202438123651488
1,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,8,0,-1.1516012820749542,-0.11577918454660545
2,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9,0,-0.17965911486670125,1.6820881697955374
1,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,7,0,-0.06094869546373948,-0.07188452382094992
0,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9,0,0.22368619231312434,-1.7791028289424407
2,0.535,0.405,0.14,0.818,0.402,0.1715,0.189,7,0,0.07702737805200795,1.6466535456699292
0,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9,0,0.2336121901989451,-1.7966011882275872
0,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9,0,0.32885455220923043,-1.7994321075726587
0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8,0,0.1698198186991813,-1.7957507621864222
2,0.57,0.42,0.14,0.8745,0.416,0.165,0.25,8,0,0.4826251155815844,1.6494632229759878
2,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9,0,1.21237659703832,1.6604046547567672
0,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8,0,0.8094230153637665,-1.7647958925179952
2,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,9,1,1.5922676778892797,1.6930239110708267
0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10,0,1.2185157873457837,-1.7772043054219153
